id,conversation_id,content,machine,failed_responding,flagged,created_at,ordinality,token_size
y5eVmjrLWdEP,QnXe0ZDm5bxr,"Certainly! If you wish to receive a reminder when your Legacy Points become active, we recommend setting a personal reminder on your calendar or a note-taking app to check back on your Legacy Points status periodically. Unfortunately, we do not have an automated reminder system for individual Legacy Points activation. By staying engaged with the program and regularly checking your Legacy Points tab on the portal, you can ensure that you are up to date with any changes or updates regarding your points. Thank you for your commitment to the program, and we are here to support you along your learning journey.",1,0,0,2024-05-12 18:39:25,20,112
pmbk5LKA5ezJ,QnXe0ZDm5bxr,great! what happen my legacy point remains inactive?,0,0,0,2024-05-12 18:40:53,21,10
pnelOgLB5dKB,QnXe0ZDm5bxr,"If your Legacy Points remain inactive, we recommend allowing up to 72 hours for the system to update after attending an event or engaging in the program. The delay in reflecting your points could be due to system processing times. We encourage you to check back in a few days to ensure that your Legacy Points have been accurately updated. Remember, your participation and contributions to the program are valuable, and your points will accumulate over time for you to redeem exciting perks and benefits. Thank you for your patience and dedication to the ALX program.",1,0,0,2024-05-12 18:40:54,22,106
WZdP1ElOweKg,QnXe0ZDm5bxr,is 175 points enough from the time we begun?,0,0,0,2024-05-12 18:42:27,23,11
YqaQ1GmPlanj,QnXe0ZDm5bxr,"Based on the information provided in the knowledge base, Legacy Points are accumulated by participating and contributing to the ALX program. The total of 175 points you have earned since the beginning can be a significant achievement, considering that Legacy Points are awarded for various activities such as attending events, engaging in the community, and completing milestones. These points can be redeemed for exciting perks and benefits as you continue your learning journey with ALX. Remember, the more actively you participate and contribute, the more points you can earn to unlock rewards. Keep up the great work, and we encourage you to continue engaging with the program to earn even more points and enjoy the benefits that come with them.",1,0,0,2024-05-12 18:42:28,24,135
9wdLgzDQ4bjP,QnXe0ZDm5bxr,thank you for your encouragemen!,0,0,0,2024-05-12 18:48:17,25,8
N1aMjAgR3bWm,QnXe0ZDm5bxr,"We are thrilled to hear that you found the words of encouragement inspiring! At ALX, we understand the dedication and effort it takes to reach milestones in our programs. Your commitment to learning and development is commendable, and we are here to provide unwavering support to help you stay motivated and continue progressing on your journey. Remember, you are part of a vibrant online community where you can interact with fellow learners, ask questions, seek guidance, and share resources. Your success is important to us, and we are here to guide you through challenging concepts and ensure you comprehensively understand the material. Keep up the great work, and know that we are rooting for your continued growth and success! 🌟",1,0,0,2024-05-12 18:48:18,26,141
4oeERY7Gva0B,VWPe9BEg8aLy,I have a problem with the toolkite i dont have a google account i have proton account,0,0,0,2024-02-17 22:10:07,1,19
YRdG617g7bDz,VWPe9BEg8aLy,"I see that you are having trouble with the toolkit because you do not have a Google account but have a Proton account. To access the toolkit, you will need to create a Google account as it is a requirement for using the toolkit. Once you have created a Google account, you can proceed with setting up your toolkit. If you encounter any issues during this process, feel free to reach out to us for further assistance.",1,0,0,2024-02-17 22:10:08,2,85
y1aKOZjvraQG,wMvbmg3lGeYA,"Hello, what can I do for you?",1,0,0,2024-03-13 15:37:24,0,9
openZovp4e7A,kQBeXOVzldyK,"Hello, what can I do for you?",1,0,0,2024-05-06 07:13:00,0,9
JxboY0wqzegw,kQBeXOVzldyK,How to i get the time scheduled for the orientation?,0,0,0,2024-05-06 07:13:02,1,11
8mepgqx01dMy,kQBeXOVzldyK,"To get the time scheduled for the orientation, you can refer to the program calendar provided in the AiCE Knowledge Base. By clicking on the following link, you will find the program calendar that includes all events in your local time: [AiCE Program Calendar](https://calendar.google.com/calendar/u/7?cid=Y19hNTcwOGE2ODVmNDMxZWM0ZDE0NDQxYmZkNGZiZmQ5ZDI5Yjk1OTFhM2NmZjM3MGZhZTNhNTdiMjU0YjdlNjAyQGdyb3VwLmNhbGVuZGFyLmdvb2dsZS5jb20). If you need further assistance with the orientation schedule, please feel free to reach out to our team at [ALX Africa Support](https://alxprograms.zendesk.com/hc/en-gb/requests/new).",1,0,0,2024-05-06 07:13:03,2,200
l9avgzn18bG1,kzPdygAoWaQr,"Hello, what can I do for you?",1,0,0,2024-05-06 07:53:29,0,9
LDdwjAo1rb1Y,kzPdygAoWaQr,"Hi, i cant add the AICE cohort 3 calendar to my calender. It says that it no longer exists",0,0,0,2024-05-06 07:53:31,1,24
X7axGBpgleyv,kzPdygAoWaQr,"It seems you are experiencing difficulty adding the AiCE cohort 3 calendar to your calendar. To resolve this issue, please ensure you are using a computer rather than a phone to add the calendar. You can refer to the step-by-step guide and video guide provided in the knowledge base document ""Onboarding week realtime fix"" for detailed instructions on adding the calendar successfully. If you encounter any further challenges, please reach out to ALX Africa's support team for assistance.",1,0,0,2024-05-06 07:53:32,2,93
46dBgBpgNe79,l4zbq99oGbpr,"Hello, what can I do for you?",1,0,0,2024-03-08 16:48:56,0,9
BDbDRkrRqel2,l4zbq99oGbpr,"Hi, good evening. 
I submitted my milestone for review and was graded 70.5, I'm trying to resubmit, but it's not working. The button isn't enabled",0,0,0,2024-03-08 16:48:57,1,39
4oeElRvl0d0B,l4zbq99oGbpr,"Hi there! I'm sorry to hear about the issue you're facing with resubmitting your milestone. When you resubmit a milestone, you must ensure that you have the correct file ready for submission. Additionally, the system only allows the upload of one file, so you need to remove the previous file before uploading the correct one. 

If the submit button is not functioning even after following these steps, please double-check that you have attached the correct file and that the file format is supported. If you're still encountering difficulties, I recommend reaching out to our team for further assistance at [ALX Africa's support page](https://alxprograms.zendesk.com/hc/en-gb/requests/new). They will be able to provide you with more personalized support to help resolve this issue.",1,0,0,2024-03-08 16:48:58,2,162
YRdGZ24QLbDz,MVyb8LY2lbvA,"Hello, what can I do for you?",1,0,0,2024-05-06 05:48:53,0,9
y1aKO245MaQG,MVyb8LY2lbvA,Why haven't I received my onboarding email yet?,0,0,0,2024-05-06 05:48:54,1,11
9wdLg245XbjP,MVyb8LY2lbvA,"We understand your concern about not receiving your onboarding email yet. If you have not received the email on Day 1, we recommend checking your spam or junk folder. If you still cannot locate it, please don't worry as you will receive the email in due time. If you continue to experience difficulties, please feel free to reach out to our support team for further assistance.",1,0,0,2024-05-06 05:48:55,2,76
xkazmEZ9ZeJ0,MVyb8LY2lbvA,"Alright, thanks",0,0,0,2024-05-06 05:49:51,3,3
w9aAn24A3bvM,MVyb8LY2lbvA,"You're welcome! If you have any more questions or need further assistance, feel free to ask.",1,0,0,2024-05-06 05:49:52,4,20
YRdGZQVLrbDz,mWZdPqDVweKg,"Hello, what can I do for you?",1,0,0,2024-04-03 16:21:18,0,9
9wdLg5VQpbjP,mWZdPqDVweKg,"Hi LEA,. where can I get a ""ticket"" to submit my personal complaint and seek help from the ALX team? could you please give me the link to the page?",0,0,0,2024-04-03 16:21:21,1,37
N1aMj5VRPbWm,mWZdPqDVweKg,"To submit a ticket for your personal complaint and seek help from the ALX team, you can use the web form available at https://alxprograms.zendesk.com/hc/en-gb/requests/new. This will allow you to provide details of your issue, and our support team will respond to you as soon as possible.",1,0,0,2024-04-03 16:21:22,2,67
M7e58rv5Xd2v,mxkazjQKyaJ0,"We are here to help you with any questions you may have regarding the ALX AiCE program. Feel free to ask us anything related to your learning journey, and we will provide you with accurate and helpful responses based on the information available in our knowledge base. If you have specific inquiries about tools needed, account setup, accessing resources like the AI Toolkit, or any other aspect of the program, please let us know, and we will assist you accordingly.",1,0,0,2024-05-05 19:12:48,4,91
MYer0vGwLbOB,mxkazjQKyaJ0,i want the video tutorials,0,0,0,2024-05-05 19:13:21,5,5
lNbWnlEDoayg,mxkazjQKyaJ0,"Hello, what can I do for you?",1,0,0,2024-05-05 19:12:20,0,9
QBeX60GEVbyK,mxkazjQKyaJ0,what is savanna and community portal access?,0,0,0,2024-05-05 19:12:21,1,9
4QbY6nJGYdzq,mxkazjQKyaJ0,"Savanna is the platform where you will access all the program resources, including learning content and communication tools. The ALX Portal, also known as the community portal, is the official tool for navigating the ALX program and Fellowship. You can access Savanna through the portal by following the steps outlined in the onboarding materials provided. If you need further assistance with accessing Savanna and the community portal, please let us know or refer to the detailed guides and video tutorials available in the knowledge base.",1,0,0,2024-05-05 19:12:22,2,100
GRb48qr7JbBL,mxkazjQKyaJ0,yes i need it,0,0,0,2024-05-05 19:12:46,3,4
l9avgzMAnbG1,mxkazjQKyaJ0,"Here are some video tutorials that might be helpful for you:

1. Video guide on accessing Savanna from the Learning tab:
   <a href=""https://www.loom.com/share/692f1b6e30f64bca86ce68eafd8b65fb?sid=6e2815af-bf34-47c2-81b9-21e3ce9212e2"">Accessing Savanna Video Guide</a>

2. ALX Peer Review Tutorial Video:
   <a href=""https://www.loom.com/share/38d3e19eea644fbc8fdc45154b1d068a?sid=d0a4d4e7-7b8e-41c7-8598-2976418a5981"">ALX Peer Review Tutorial Video</a>

These tutorials should provide you with valuable insights and guidance on navigating the ALX program effectively. If you need further assistance or have specific questions about the content covered in these videos, please let us know.",1,0,0,2024-05-05 19:13:22,6,215
l9avgzMn0bG1,mxkazjQKyaJ0,what is the meaning of onboarding checklist?,0,0,0,2024-05-05 19:16:49,7,9
LDdwjANo1b1Y,mxkazjQKyaJ0,"The onboarding checklist is a detailed list of tasks, activities, and resources that learners need to complete or familiarize themselves with during their onboarding week in the ALX AiCE Program. It serves as a guide to help learners navigate through the program's technical tools, understand the program's structure and objectives, and know what is expected of them to maintain good standing in the program. The checklist typically includes items such as accessing the learning management system (LMS), engaging with community spaces, reviewing program materials, and participating in community engagement prompts. It acts as a roadmap to ensure that learners are fully onboarded and prepared to embark on their learning journey effectively.",1,0,0,2024-05-05 19:16:50,8,132
pnelOROA5dKB,O5xe70VYGa7r,"Hello, what can I do for you?",1,0,0,2024-03-16 22:40:46,0,9
MvbmwqwBOeYA,O5xe70VYGa7r,How do I get an ALX AICE Google Drive,0,0,0,2024-03-16 22:40:49,1,11
openZRZDRe7A,O5xe70VYGa7r,"To access the ALX AiCE Google Drive, you can refer to the ALX AiCE Program Handbook provided in the Additional Resources section. It contains the necessary links to access various resources, including the Google Drive. If you encounter any difficulties accessing the Google Drive or require further assistance, please don't hesitate to contact our support team through the ALX Support Contact form for personalized help.",1,0,0,2024-03-16 22:40:50,2,77
4QbY67vE0dzq,O5xe70VYGa7r,Where can I find the ALX AiCE Program Handbook,0,0,0,2024-03-16 22:49:06,3,11
oQeZ48V6vbpZ,O5xe70VYGa7r,"To access the ALX AiCE Program Handbook, you can click on this [link to the program handbook](https://drive.google.com/file/d/1CsiTA7QbExtCW3WFsrRMyYEFV92zbVe7/view?usp=sharing). It contains valuable information to guide you through the program. If you encounter any issues accessing the handbook or need further assistance, please reach out to our support team via the ALX Support Contact form for personalized help.",1,0,0,2024-03-16 22:49:07,4,99
openZrBXle7A,O5xe72Qqjd7r,"Hello, what can I do for you?",1,0,0,2024-03-14 06:08:00,0,9
JxboYQDKKegw,O5xe72Qqjd7r,Am having trouble accessing runwayml.com,0,0,0,2024-03-14 06:08:02,1,7
8mepgQEK6dMy,O5xe72Qqjd7r,"I'm sorry to hear that you're having trouble accessing RunwayML. Please ensure you are using the correct URL and try refreshing your browser. If the issue persists, you may need to reach out to our tech team for further assistance. You can submit a ticket [here](https://alxprograms.zendesk.com/hc/en-gb/requests/new) for help.",1,0,0,2024-03-14 06:08:03,2,77
4zbqj5QnDdpr,oBDbDDmoBbl2,"Hello, what can I do for you?",1,0,0,2024-04-26 11:34:22,0,9
MYer052oBbOB,oBDbDDmoBbl2,my milestone 3 was rereviewed but its showing 0 on the scores. i think it might be a technical error because it was 100. help me fix the problem,0,0,0,2024-04-26 11:34:24,1,37
l9avg5QvLbG1,oBDbDDmoBbl2,We understand your concern about your milestone 3 score showing as 0 despite being re-reviewed and initially scored at 100. This discrepancy could be due to a technical error in the system. We recommend reaching out to our team directly at [ALX Africa's support page](https://alxprograms.zendesk.com/hc/en-gb/requests/new) for further assistance in resolving this issue. They will be able to investigate the matter and ensure that your correct score is reflected accurately.,1,0,0,2024-04-26 11:34:25,2,99
